J	Suderow, H; Vieira, S; Strand, JD; Bud'ko, S; Canfield, PC								Very-low-temperature tunneling spectroscopy in the heavy-fermion superconductor PrOs4Sb12								PHYSICAL REVIEW B				69	6					060504	10.1103/PhysRevB.69.060504			FEB 2004	2004										61							WOS:000220092100006		
J	Bussmann-Holder, A; Bianconi, A								Raising the diboride superconductor transition temperature using quantum interference effects								PHYSICAL REVIEW B				67	13					132509	10.1103/PhysRevB.67.132509			APR 1 2003	2003										61							WOS:000182604100025		
J	Ivanovskii, AL								Non-carbon nanotubes: Synthesis and simulation								USPEKHI KHIMII				71	3			203	224	UNSP UDK 541.16				2002	2002										61							WOS:000176138600001		
J	Hlinka, J; Gregora, I; Pokorny, J; Plecenik, A; Kus, P; Satrapinsky, L; Benacka, S								Phonons in MgB2 by polarized Raman scattering on single crystals								PHYSICAL REVIEW B				64	14					140503	10.1103/PhysRevB.64.140503			OCT 1 2001	2001										61							WOS:000171530000013		
J	Felner, I; Nowik, I; Bradaric, I; Gospodinov, M								CaRuO3 is not a paramagnetic material								PHYSICAL REVIEW B				62	17			11332	11335		10.1103/PhysRevB.62.11332			NOV 1 2000	2000										61							WOS:000165201900016		
J	SOHMEN, E; FINK, J								ELECTRON-ENERGY-LOSS STUDIES OF RBXC60 AND RBXC70(X=0, 3, AND 6)								PHYSICAL REVIEW B				47	21			14532	14540		10.1103/PhysRevB.47.14532			JUN 1 1993	1993										61							WOS:A1993LF72900075		
J	Moshwan, Raza; Yang, Lei; Zou, Jin; Chen, Zhi-Gang								Eco-Friendly SnTe Thermoelectric Materials: Progress and Future Challenges								ADVANCED FUNCTIONAL MATERIALS				27	43					1703278	10.1002/adfm.201703278			NOV 17 2017	2017										60							WOS:000416693600002		
J	Do, Seung-Hwan; Park, Sang-Youn; Yoshitake, Junki; Nasu, Joji; Motome, Yukitoshi; Kwon, Yong Seung; Adroja, D. T.; Voneshen, D. J.; Kim, Kyoo; Jang, T. -H.; Park, J. -H.; Choi, Kwang-Yong; Ji, Sungdae								Majorana fermions in the Kitaev quantum spin system alpha-RuCl3								NATURE PHYSICS				13	11			1079	+		10.1038/nphys4264			NOV 2017	2017										60							WOS:000414250500020		
J	Ran, Kejing; Wang, Jinghui; Wang, Wei; Dong, Zhao-Yang; Ren, Xiao; Bao, Song; Li, Shichao; Ma, Zhen; Gan, Yuan; Zhang, Youtian; Park, J. T.; Deng, Guochu; Danilkin, S.; Yu, Shun-Li; Li, Jian-Xin; Wen, Jinsheng								Spin-Wave Excitations Evidencing the Kitaev Interaction in Single Crystalline alpha-RuCl3								PHYSICAL REVIEW LETTERS				118	10					107203	10.1103/PhysRevLett.118.107203			MAR 7 2017	2017										60							WOS:000396046800016		
J	Sandilands, Luke J.; Tian, Yao; Reijnders, Anjan A.; Kim, Heung-Sik; Plumb, K. W.; Kim, Young-June; Kee, Hae-Young; Burch, Kenneth S.								Spin-orbit excitations and electronic structure of the putative Kitaev magnet alpha-RuCl3								PHYSICAL REVIEW B				93	7					075144	10.1103/PhysRevB.93.075144			FEB 22 2016	2016										60							WOS:000370794800003		
J	Cheng, Yingchun; Nie, Anmin; Zhang, Qingyun; Gan, Li-Yong; Shahbazian-Yassar, Reza; Schwingenschlogl, Udo								Origin of the Phase Transition in Lithiated Molybdenum Disulfide								ACS NANO				8	11			11447	11453		10.1021/nn505668c			NOV 2014	2014										60							WOS:000345553000048		
J	Gretarsson, H.; Clancy, J. P.; Singh, Yogesh; Gegenwart, P.; Hill, J. P.; Kim, Jungho; Upton, M. H.; Said, A. H.; Casa, D.; Gog, T.; Kim, Young-June								Magnetic excitation spectrum of Na2IrO3 probed with resonant inelastic x-ray scattering								PHYSICAL REVIEW B				87	22					220407	10.1103/PhysRevB.87.220407			JUN 28 2013	2013										60							WOS:000321060600001		
J	Liebsch, Ansgar; Ishida, Hiroshi								Temperature and bath size in exact diagonalization dynamical mean field theory								JOURNAL OF PHYSICS-CONDENSED MATTER				24	5					053201	10.1088/0953-8984/24/5/053201			FEB 8 2012	2012										60							WOS:000299326500007		
J	Freeland, J. W.; Liu, Jian; Kareev, M.; Gray, B.; Kim, J. W.; Ryan, P.; Pentcheva, R.; Chakhalian, J.								Orbital control in strained ultra-thin LaNiO3/LaAlO3 superlattices								EPL				96	5					57004	10.1209/0295-5075/96/57004			DEC 2011	2011										60							WOS:000298131900037		
J	Ishida, S.; Liang, T.; Nakajima, M.; Kihou, K.; Lee, C. H.; Iyo, A.; Eisaki, H.; Kakeshita, T.; Kida, T.; Hagiwara, M.; Tomioka, Y.; Ito, T.; Uchida, S.								Manifestations of multiple-carrier charge transport in the magnetostructurally ordered phase of BaFe2As2								PHYSICAL REVIEW B				84	18					184514	10.1103/PhysRevB.84.184514			NOV 14 2011	2011										60							WOS:000297099800020		
J	Lei, Hechang; Abeykoon, Milinda; Bozin, Emil S.; Wang, Kefeng; Warren, J. B.; Petrovic, C.								Phase Diagram of KxFe2-Se-y(2)-S-z(z) and the Suppression of its Superconducting State by an Fe2-Se/S Tetrahedron Distortion								PHYSICAL REVIEW LETTERS				107	13					137002	10.1103/PhysRevLett.107.137002			SEP 19 2011	2011										60							WOS:000295005200027		
J	Seidel, Paul								Josephson effects in iron based superconductors								SUPERCONDUCTOR SCIENCE & TECHNOLOGY				24	4					043001	10.1088/0953-2048/24/4/043001			APR 2011	2011										60							WOS:000287450400002		
J	Kogan, V. G.; Schmalian, J.								Ginzburg-Landau theory of two-band superconductors: Absence of type-1.5 superconductivity								PHYSICAL REVIEW B				83	5					054515	10.1103/PhysRevB.83.054515			FEB 23 2011	2011										60							WOS:000287653700009		
J	Bultmark, Fredrik; Cricchio, Francesco; Granas, Oscar; Nordstrom, Lars								Multipole decomposition of LDA plus U energy and its application to actinide compounds								PHYSICAL REVIEW B				80	3					035121	10.1103/PhysRevB.80.035121			JUL 2009	2009										60							WOS:000268617800055		
J	Platt, Christian; Honerkamp, Carsten; Hanke, Werner								Pairing in the iron arsenides: a functional RG treatment								NEW JOURNAL OF PHYSICS				11						055058	10.1088/1367-2630/11/5/055058			MAY 29 2009	2009										60							WOS:000266458800006		
J	Yu, Rong; Trinh, Kien T.; Moreo, Adriana; Daghofer, Maria; Riera, Jose A.; Haas, Stephan; Dagotto, Elbio								Magnetic and metallic state at intermediate Hubbard U coupling in multiorbital models for undoped iron pnictides								PHYSICAL REVIEW B				79	10					104510	10.1103/PhysRevB.79.104510			MAR 2009	2009										60							WOS:000264768600104		
J	Boris, A. V.; Kovaleva, N. N.; Seo, S. S. A.; Kim, J. S.; Popovich, P.; Matiks, Y.; Kremer, R. K.; Keimer, B.								Signatures of Electronic Correlations in Optical Properties of LaFeAsO1-xFx								PHYSICAL REVIEW LETTERS				102	2					027001	10.1103/PhysRevLett.102.027001			JAN 16 2009	2009										60							WOS:000262535900061		
J	Cheng, Peng; Yang, Huan; Jia, Ying; Fang, Lei; Zhu, Xiyu; Mu, Gang; Wen, Hai-Hu								Hall effect and magnetoresistance in single crystals of NdFeAsO1-xFx (x=0 and 0.18)								PHYSICAL REVIEW B				78	13					134508	10.1103/PhysRevB.78.134508			OCT 2008	2008										60							WOS:000260574200094		
J	Kolmogorov, Aleksey N.; Curtarolo, Stefano								Theoretical study of metal borides stability								PHYSICAL REVIEW B				74	22					224507	10.1103/PhysRevB.74.224507			DEC 2006	2006										60							WOS:000243195600092		
J	Wilke, RHT; Bud'ko, SL; Canfield, PC; Finnemore, DK; Suplinskas, RJ; Hannahs, ST								Synthesis and optimization of Mg(B1-xCx)(2) wire segments								PHYSICA C-SUPERCONDUCTIVITY AND ITS APPLICATIONS				424	1-2			1	16		10.1016/j.physc.2005.04.016			AUG 1 2005	2005										60							WOS:000230805700001		
J	Gonnelli, RS; Daghero, D; Calzolari, A; Ummarino, GA; Dellarocca, V; Stepanov, VA; Kazakov, SM; Zhigadlo, N; Karpinski, J								Evidence for single-gap superconductivity in Mg(B1-xCx)2 single crystals with x=0.132 from point-contact spectroscopy								PHYSICAL REVIEW B				71	6					060503	10.1103/PhysRevB.71.060503			FEB 2005	2005										60							WOS:000228013500012		
J	Powell, BJ; McKenzie, RH								Dependence of the superconducting transition temperature of organic molecular crystals on intrinsically nonmagnetic disorder: A signature of either unconventional superconductivity or the atypical formation of magnetic moments								PHYSICAL REVIEW B				69	2					024519	10.1103/PhysRevB.69.024519			JAN 2004	2004										60							WOS:000188947300080		
J	Wang, YX; Bouquet, F; Sheikin, I; Toulemonde, P; Revaz, B; Eisterer, M; Weber, HW; Hinderer, J; Junod, A								Specific heat of MgB2 after irradiation								JOURNAL OF PHYSICS-CONDENSED MATTER				15	6			883	893	PII S0953-8984(03)52232-9	10.1088/0953-8984/15/6/315			FEB 19 2003	2003										60							WOS:000181674400019		
J	Capogna, L; Forgan, EM; Hayden, SM; Wildes, A; Duffy, JA; Mackenzie, AP; Perry, RS; Ikeda, S; Maeno, Y; Brown, SP								Observation of two-dimensional spin fluctuations in the bilayer ruthenate Sr3Ru2O7 by inelastic neutron scattering								PHYSICAL REVIEW B				67	1					012504	10.1103/PhysRevB.67.012504			JAN 1 2003	2003										60							WOS:000180830400020		
J	Holm, AP; Kauzlarich, SM; Morton, SA; Waddill, GD; Pickett, WE; Tobin, JG								XMCD characterization of the ferromagnetic state of Yb14MnSb11								JOURNAL OF THE AMERICAN CHEMICAL SOCIETY				124	33			9894	9898		10.1021/ja020564y			AUG 21 2002	2002										60							WOS:000177455000056		
J	Fornari, M; Singh, DJ								Electronic structure and thermoelectric prospects of phosphide skutterudites								PHYSICAL REVIEW B				59	15			9722	9724		10.1103/PhysRevB.59.9722			APR 15 1999	1999										60							WOS:000079958900010		
J	Schabel, MC; Park, CH; Matsuura, A; Shen, ZX; Bonn, DA; Liang, RX; Hardy, WN								Angle-resolved photoemission on untwinned YBa2Cu3O6.95. II. Determination of Fermi surfaces								PHYSICAL REVIEW B				57	10			6107	6115		10.1103/PhysRevB.57.6107			MAR 1 1998	1998										60							WOS:000072486500076		
J	Ye, Z. R.; Zhang, Y.; Chen, F.; Xu, M.; Jiang, J.; Niu, X. H.; Wen, C. H. P.; Xing, L. Y.; Wang, X. C.; Jin, C. Q.; Xie, B. P.; Feng, D. L.								Extraordinary Doping Effects on Quasiparticle Scattering and Bandwidth in Iron-Based Superconductors								PHYSICAL REVIEW X				4	3					031041	10.1103/PhysRevX.4.031041			SEP 4 2014	2014										59							WOS:000341266900002		
J	Sun, Jingbo; Litchinitser, Natalia M.; Zhou, Ji								Indefinite by Nature: From Ultraviolet to Terahertz								ACS PHOTONICS				1	4			293	303		10.1021/ph4000983			APR 2014	2014										59							WOS:000335805200001		
J	Kim, Younghyun; Lutchyn, Roman M.; Nayak, Chetan								Origin and transport signatures of spin-orbit interactions in one- and two-dimensional SrTiO3-based heterostructures								PHYSICAL REVIEW B				87	24					245121	10.1103/PhysRevB.87.245121			JUN 24 2013	2013										59							WOS:000320951100005		
J	Margine, E. R.; Giustino, F.								Anisotropic Migdal-Eliashberg theory using Wannier functions								PHYSICAL REVIEW B				87	2					024505	10.1103/PhysRevB.87.024505			JAN 9 2013	2013										59							WOS:000313331400005		
J	Rahn, D. J.; Hellmann, S.; Kallaene, M.; Sohrt, C.; Kim, T. K.; Kipp, L.; Rossnagel, K.								Gaps and kinks in the electronic structure of the superconductor 2H-NbSe2 from angle-resolved photoemission at 1 K								PHYSICAL REVIEW B				85	22					224532	10.1103/PhysRevB.85.224532			JUN 26 2012	2012										59							WOS:000305678200007		
J	Maiti, S.; Korshunov, M. M.; Chubukov, A. V.								Gap symmetry in KFe2As2 and the cos 4 theta gap component in LiFeAs								PHYSICAL REVIEW B				85	1					014511	10.1103/PhysRevB.85.014511			JAN 18 2012	2012										59							WOS:000299267200009		
J	Ohta, Kenji; Cohen, R. E.; Hirose, Kei; Haule, Kristjan; Shimizu, Katsuya; Ohishi, Yasuo								Experimental and Theoretical Evidence for Pressure-Induced Metallization in FeO with Rocksalt-Type Structure								PHYSICAL REVIEW LETTERS				108	2					026403	10.1103/PhysRevLett.108.026403			JAN 12 2012	2012										59							WOS:000299127700004		
J	Parker, David; Singh, David J.								Potential Thermoelectric Performance from Optimization of Hole-Doped Bi2Se3								PHYSICAL REVIEW X				1	2					021005	10.1103/PhysRevX.1.021005			OCT 31 2011	2011										59							WOS:000310506300001		
J	Stewart, M. K.; Liu, Jian; Kareev, M.; Chakhalian, J.; Basov, D. N.								Mott Physics near the Insulator-To-Metal Transition in NdNiO3								PHYSICAL REVIEW LETTERS				107	17					176401	10.1103/PhysRevLett.107.176401			OCT 17 2011	2011										59							WOS:000296373600023		
J	Luan, Lan; Lippman, Thomas M.; Hicks, Clifford W.; Bert, Julie A.; Auslaender, Ophir M.; Chu, Jiun-Haw; Analytis, James G.; Fisher, Ian R.; Moler, Kathryn A.								Local Measurement of the Superfluid Density in the Pnictide Superconductor Ba(Fe1-xCox)(2)As-2 across the Superconducting Dome								PHYSICAL REVIEW LETTERS				106	6					067001	10.1103/PhysRevLett.106.067001			FEB 9 2011	2011										59							WOS:000287135400006		
J	Marsik, P.; Kim, K. W.; Dubroka, A.; Roessle, M.; Malik, V. K.; Schulz, L.; Wang, C. N.; Niedermayer, Ch.; Drew, A. J.; Willis, M.; Wolf, T.; Bernhard, C.								Coexistence and Competition of Magnetism and Superconductivity on the Nanometer Scale in Underdoped BaFe1.89Co0.11As2								PHYSICAL REVIEW LETTERS				105	5					057001	10.1103/PhysRevLett.105.057001			JUL 27 2010	2010										59							WOS:000280370100013		
J	de la Cruz, Clarina; Hu, W. Z.; Li, Shiliang; Huang, Q.; Lynn, J. W.; Green, M. A.; Chen, G. F.; Wang, N. L.; Mook, H. A.; Si, Qimiao; Dai, Pengcheng								Lattice Distortion and Magnetic Quantum Phase Transition in CeFeAs1-xPxO								PHYSICAL REVIEW LETTERS				104	1					017204	10.1103/PhysRevLett.104.017204			JAN 8 2010	2010										59							WOS:000273881900039		
J	Hardy, Frederic; Adelmann, Peter; Wolf, Thomas; v. Loehneysen, Hilbert; Meingast, Christoph								Large Anisotropic Uniaxial Pressure Dependencies of T-c in Single Crystalline Ba(Fe0.92Co0.08)(2)As-2								PHYSICAL REVIEW LETTERS				102	18					187004	10.1103/PhysRevLett.102.187004			MAY 8 2009	2009										59							WOS:000265948600059		
J	Garcia-Munoz, J. L.; Aranda, M. A. G.; Alonso, J. A.; Martinez-Lope, M. J.								Structure and charge order in the antiferromagnetic band-insulating phase of NdNiO3								PHYSICAL REVIEW B				79	13					134432	10.1103/PhysRevB.79.134432			APR 2009	2009										59							WOS:000265942800093		
J	Khaire, Trupti S.; Pratt, W. P., Jr.; Birge, Norman O.								Critical current behavior in Josephson junctions with the weak ferromagnet PdNi								PHYSICAL REVIEW B				79	9					094523	10.1103/PhysRevB.79.094523			MAR 2009	2009										59							WOS:000264768200110		
J	Bengtson, Amelia; Persson, Kristin; Morgan, Dane								Ab initio study of the composition dependence of the pressure-induced spin crossover in perovskite (Mg1-xFex)SiO3								EARTH AND PLANETARY SCIENCE LETTERS				265	3-4			535	545		10.1016/j.epsl.2007.10.049			JAN 30 2008	2008										59							WOS:000253082800017		
J	Zhu, L.; Yao, K. L.; Liu, Z. L.								First-principles study of the polar (111) surface of Fe3O4								PHYSICAL REVIEW B				74	3					035409	10.1103/PhysRevB.74.035409			JUL 2006	2006										59							WOS:000239426700116		
J	Lamura, G; Aurino, M; Cifariello, G; Di Gennaro, E; Andreone, A; Emery, N; Herold, C; Mareche, JF; Lagrange, P								Experimental evidence of s-wave superconductivity in bulk CaC6								PHYSICAL REVIEW LETTERS				96	10					107008	10.1103/PhysRevLett.96.107008			MAR 17 2006	2006										59							WOS:000236062800074		
J	Foros, J; Woltersdorf, G; Heinrich, B; Brataas, A								Scattering of spin current injected in Pd(001)								JOURNAL OF APPLIED PHYSICS				97	10					10A714	10.1063/1.1853131			MAY 15 2005	2005						49th Annual Conference on Magnetism and Magnetic Materials	NOV 07-11, 2004	Phys Conf Inc; IEEE Magnet Soc; Amer Ceram Soc; USN, Off Naval Res; Amer Phys Soc; ASTM Int; Minerals, Met & Mat Soc	Jacksonville, FL	59							WOS:000230168300046		
J	Cao, G; Chikara, S; Lin, XN; Elhami, E; Durairaj, V; Schlottmann, P								Itinerant ferromagnetism to insulating antiferromagnetism: A magnetic and transport study of single crystal SrRu1-xMnxO3 (0 <= x < 0.60)								PHYSICAL REVIEW B				71	3					035104	10.1103/PhysRevB.71.035104			JAN 2005	2005										59							WOS:000226735900035		
J	Kumary, TG; Janaki, J; Mani, A; Jaya, SM; Sastry, VS; Hariharan, Y; Radhakrishnan, TS; Valsakumar, MC								Normal and superconducting states of MgCNi3 upon Fe and Co substitution and external pressure								PHYSICAL REVIEW B				66	6					064510	10.1103/PhysRevB.66.064510			AUG 1 2002	2002										59							WOS:000177911700099		
J	Lee, YS; Yu, JJ; Lee, JS; Noh, TW; Gimm, TH; Choi, HY; Eom, CB								Non-Fermi liquid behavior and scaling of the low-frequency suppression in the optical conductivity spectra of CaRuO3								PHYSICAL REVIEW B				66	4					041104	10.1103/PhysRevB.66.041104			JUL 15 2002	2002										59							WOS:000177426400004		
J	Shein, IR; Ivanovskii, AL								Band structure of ZrB2, VB2, NbB2, and TaB2 hexagonal diborides: Comparison with superconducting MgB2								PHYSICS OF THE SOLID STATE				44	10			1833	1839		10.1134/1.1514768			2002	2002										59							WOS:000178374400002		
J	Prassides, K; Iwasa, Y; Ito, T; Chi, DH; Uehara, K; Nishibori, E; Takata, M; Sakata, M; Ohishi, Y; Shimomura, O; Muranaka, T; Akimitsu, J								Compressibility of the MgB2 superconductor								PHYSICAL REVIEW B				64	1					012509	10.1103/PhysRevB.64.012509			JUL 1 2001	2001										59							WOS:000169711900034		
J	Minakata, M; Maeno, Y								Magnetic ordering in Sr2RuO4 induced by nonmagnetic impurities								PHYSICAL REVIEW B				63	18					180504	10.1103/PhysRevB.63.180504			MAY 1 2001	2001										59							WOS:000168730200015		
