PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZB	ZS	Z9	SN	BN	UT	PM
J	Hasan, M. Z.; Kane, C. L.								Colloquium: Topological insulators								REVIEWS OF MODERN PHYSICS				82	4			3045	3067		10.1103/RevModPhys.82.3045			NOV 8 2010	2010										8570							WOS:000283929800001		
J	Qi, Xiao-Liang; Zhang, Shou-Cheng								Topological insulators and superconductors								REVIEWS OF MODERN PHYSICS				83	4						10.1103/RevModPhys.83.1057			OCT 14 2011	2011										6058							WOS:000308825700001		
J	Zhang, Haijun; Liu, Chao-Xing; Qi, Xiao-Liang; Dai, Xi; Fang, Zhong; Zhang, Shou-Cheng								Topological insulators in Bi2Se3, Bi2Te3 and Sb2Te3 with a single Dirac cone on the surface								NATURE PHYSICS				5	6			438	442		10.1038/NPHYS1270			JUN 2009	2009										3329							WOS:000266544800024		
J	Butler, Sheneve Z.; Hollen, Shawna M.; Cao, Linyou; Cui, Yi; Gupta, Jay A.; Gutierrez, Humberto R.; Heinz, Tony F.; Hong, Seung Sae; Huang, Jiaxing; Ismach, Ariel F.; Johnston-Halperin, Ezekiel; Kuno, Masaru; Plashnitsa, Vladimir V.; Robinson, Richard D.; Ruoff, Rodney S.; Salahuddin, Sayeef; Shan, Jie; Shi, Li; Spencer, Michael G.; Terrones, Mauricio; Windl, Wolfgang; Goldberger, Joshua E.								Progress, Challenges, and Opportunities in Two-Dimensional Materials Beyond Graphene								ACS NANO				7	4			2898	2926		10.1021/nn400280c			APR 2013	2013										2282							WOS:000318143300005		
J	Chen, Y. L.; Analytis, J. G.; Chu, J. -H.; Liu, Z. K.; Mo, S. -K.; Qi, X. L.; Zhang, H. J.; Lu, D. H.; Dai, X.; Fang, Z.; Zhang, S. C.; Fisher, I. R.; Hussain, Z.; Shen, Z. -X.								Experimental Realization of a Three-Dimensional Topological Insulator, Bi2Te3								SCIENCE				325	5937			178	181		10.1126/science.1173034			JUL 10 2009	2009										2089							WOS:000267802000040		
J	Das Sarma, S.; Adam, Shaffique; Hwang, E. H.; Rossi, Enrico								Electronic transport in two-dimensional graphene								REVIEWS OF MODERN PHYSICS				83	2			407	470		10.1103/RevModPhys.83.407			MAY 16 2011	2011										1891							WOS:000290730200001		
J	Moore, Joel E.								The birth of topological insulators								NATURE				464	7286			194	198		10.1038/nature08916			MAR 11 2010	2010										1591							WOS:000275366100032		
J	Schnyder, Andreas P.; Ryu, Shinsei; Furusaki, Akira; Ludwig, Andreas W. W.								Classification of topological insulators and superconductors in three spatial dimensions								PHYSICAL REVIEW B				78	19					195125	10.1103/PhysRevB.78.195125			NOV 2008	2008										1583							WOS:000262607800049		
J	Alicea, Jason								New directions in the pursuit of Majorana fermions in solid state systems								REPORTS ON PROGRESS IN PHYSICS				75	7					076501	10.1088/0034-4885/75/7/076501			JUL 2012	2012										1296							WOS:000305907700002		
J	Johnston, David C.								The puzzle of high temperature superconductivity in layered iron pnictides and chalcogenides								ADVANCES IN PHYSICS				59	6			803	1061	PII 927730316	10.1080/00018732.2010.513480			2010	2010										1233							WOS:000282683200001		
J	Titum, Paraj; Lindner, Netanel H.; Rechtsman, Mikael C.; Refael, Gil								Disorder-Induced Floquet Topological Insulators								PHYSICAL REVIEW LETTERS				114	5					056801	10.1103/PhysRevLett.114.056801			FEB 4 2015	2015										89							WOS:000349249500016		
J	Lindner, Netanel H.; Bergman, Doron L.; Refael, Gil; Galitski, Victor								Topological Floquet spectrum in three dimensions via a two-photon resonance								PHYSICAL REVIEW B				87	23					235131	10.1103/PhysRevB.87.235131			JUN 24 2013	2013										89							WOS:000320949600003		
J	Katan, Yaniv Tenenbaum; Podolsky, Daniel								Modulated Floquet Topological Insulators								PHYSICAL REVIEW LETTERS				110	1					016802	10.1103/PhysRevLett.110.016802			JAN 2 2013	2013										89							WOS:000313006100042		
J	Zhang, Zhiwang; Wei, Qi; Cheng, Ying; Zhang, Ting; Wu, Dajian; Liu, Xiaojun								Topological Creation of Acoustic Pseudospin Multipoles in a Flow-Free Symmetry-Broken Metamaterial Lattice								PHYSICAL REVIEW LETTERS				118	8					084303	10.1103/PhysRevLett.118.084303			FEB 23 2017	2017										88							WOS:000394667900008		
J	Tang, Evelyn; Fu, Liang								Strain-induced partially flat band, helical snake states and interface superconductivity in topological crystalline insulators								NATURE PHYSICS				10	12			964	969		10.1038/NPHYS3109			DEC 2014	2014										88							WOS:000345755100020		
J	Bardarson, Jens H.; Moore, Joel E.								Quantum interference and Aharonov-Bohm oscillations in topological insulators								REPORTS ON PROGRESS IN PHYSICS				76	5					056501	10.1088/0034-4885/76/5/056501			MAY 2013	2013										88							WOS:000319384700004		
J	Yamakage, Ai; Yada, Keiji; Sato, Masatoshi; Tanaka, Yukio								Theory of tunneling conductance and surface-state transition in superconducting topological insulators								PHYSICAL REVIEW B				85	18					180509	10.1103/PhysRevB.85.180509			MAY 24 2012	2012										88							WOS:000304394400005		
J	Li, Zhenglin; Liu, Jing; Hu, Ying; Howard, Kenneth A.; Li, Zhuo; Fan, Xuelei; Chang, Manli; Sun, Ye; Besenbacher, Hemming; Chen, Chunying; Yu, Miao								Multimodal Imaging-Guided Antitumor Photothermal Therapy and Drug Delivery Using Bismuth Selenide Spherical Sponge								ACS NANO				10	10			9646	9658		10.1021/acsnano.6b05427			OCT 2016	2016										87							WOS:000386423600067		
J	Lang, Murong; Montazeri, Mohammad; Onbasli, Mehmet C.; Kou, Xufeng; Fan, Yabin; Upadhyaya, Pramey; Yao, Kaiyuan; Liu, Frank; Jiang, Ying; Jiang, Wanjun; Wong, Kin L.; Yu, Guoqiang; Tang, Jianshi; Nie, Tianxiao; He, Liang; Schwartz, Robert N.; Wang, Yong; Ross, Caroline A.; Wang, Kang L.								Proximity Induced High-Temperature Magnetic Order in Topological Insulator - Ferrimagnetic Insulator Heterostructure								NANO LETTERS				14	6			3459	3465		10.1021/nl500973k			JUN 2014	2014										87							WOS:000337337100074		
J	Cho, Gil Young; Moore, Joel E.								Topological BF field theory description of topological insulators								ANNALS OF PHYSICS				326	6			1515	1535		10.1016/j.aop.2010.12.011			JUN 2011	2011										87							WOS:000291295000009		
J	Calandra, Matteo; Mauri, Francesco								Charge-Density Wave and Superconducting Dome in TiSe2 from Electron-Phonon Interaction								PHYSICAL REVIEW LETTERS				106	19					196406	10.1103/PhysRevLett.106.196406			MAY 13 2011	2011										87							WOS:000290728500011		
J	Kargarian, Mehdi; Wen, Jun; Fiete, Gregory A.								Competing exotic topological insulator phases in transition-metal oxides on the pyrochlore lattice with distortion								PHYSICAL REVIEW B				83	16					165112	10.1103/PhysRevB.83.165112			APR 14 2011	2011										87							WOS:000289518100004		
J	Grushin, Adolfo G.; Cortijo, Alberto								Tunable Casimir Repulsion with Three-Dimensional Topological Insulators								PHYSICAL REVIEW LETTERS				106	2					020403	10.1103/PhysRevLett.106.020403			JAN 10 2011	2011										87							WOS:000286748800003		
J	Ostrovsky, P. M.; Gornyi, I. V.; Mirlin, A. D.								Interaction-Induced Criticality in Z(2) Topological Insulators								PHYSICAL REVIEW LETTERS				105	3					036803	10.1103/PhysRevLett.105.036803			JUL 16 2010	2010										87							WOS:000280008900014		
J	Hu, Rongwei; Bozin, Emil S.; Warren, J. B.; Petrovic, C.								Superconductivity, magnetism, and stoichiometry of single crystals of Fe1+y(Te1-xSx)(z)								PHYSICAL REVIEW B				80	21					214514	10.1103/PhysRevB.80.214514			DEC 2009	2009										87							WOS:000273228200089		
J	Saito, Yu; Nojima, Tsutomu; Iwasa, Yoshihiro								Highly crystalline 2D superconductors								NATURE REVIEWS MATERIALS				2	1					16094	10.1038/natrevmats.2016.94			JAN 2017	2017										86							WOS:000396483300004		
J	Ichinokura, Satoru; Sugawara, Katsuaki; Takayama, Akari; Takahashi, Takashi; Hasegawa, Shuji								Superconducting Calcium-Intercalated Bilayer Graphene								ACS NANO				10	2			2761	2765		10.1021/acsnano.5b07848			FEB 2016	2016										86							WOS:000370987400120		
J	Henk, J.; Flieger, M.; Maznichenko, I. V.; Mertig, I.; Ernst, A.; Eremeev, S. V.; Chulkov, E. V.								Topological Character and Magnetism of the Dirac State in Mn-Doped Bi2Te3								PHYSICAL REVIEW LETTERS				109	7					076801	10.1103/PhysRevLett.109.076801			AUG 16 2012	2012										86							WOS:000307709400034		
J	Ding, H.; Nakayama, K.; Richard, P.; Souma, S.; Sato, T.; Takahashi, T.; Neupane, M.; Xu, Y-M; Pan, Z-H; Fedorov, A. V.; Wang, Z.; Dai, X.; Fang, Z.; Chen, G. F.; Luo, J. L.; Wang, N. L.								Electronic structure of optimally doped pnictide Ba0.6K0.4Fe2As2: a comprehensive angle-resolved photoemission spectroscopy investigation								JOURNAL OF PHYSICS-CONDENSED MATTER				23	13					135701	10.1088/0953-8984/23/13/135701			APR 6 2011	2011										86							WOS:000288749300013		
J	Wakisaka, Y.; Sudayama, T.; Takubo, K.; Mizokawa, T.; Arita, M.; Namatame, H.; Taniguchi, M.; Katayama, N.; Nohara, M.; Takagi, H.								Excitonic Insulator State in Ta2NiSe5 Probed by Photoemission Spectroscopy								PHYSICAL REVIEW LETTERS				103	2					026402	10.1103/PhysRevLett.103.026402			JUL 10 2009	2009										86							WOS:000267887800039		
J	Lumer, Yaakov; Plotnik, Yonatan; Rechtsman, Mikael C.; Segev, Mordechai								Self-Localized States in Photonic Topological Insulators								PHYSICAL REVIEW LETTERS				111	24					243905	10.1103/PhysRevLett.111.243905			DEC 12 2013	2013										85							WOS:000328700100006		
J	Zhang, Duming; Richardella, Anthony; Rench, David W.; Xu, Su-Yang; Kandala, Abhinav; Flanagan, Thomas C.; Beidenkopf, Haim; Yeats, Andrew L.; Buckley, Bob B.; Klimov, Paul V.; Awschalom, David D.; Yazdani, Ali; Schiffer, Peter; Hasan, M. Zahid; Samarth, Nitin								Interplay between ferromagnetism, surface states, and quantum corrections in a magnetically doped topological insulator								PHYSICAL REVIEW B				86	20					205127	10.1103/PhysRevB.86.205127			NOV 26 2012	2012										85							WOS:000311545300004		
J	Ren, Zhi; Taskin, A. A.; Sasaki, Satoshi; Segawa, Kouji; Ando, Yoichi								Fermi level tuning and a large activation gap achieved in the topological insulator Bi2Te2Se by Sn doping								PHYSICAL REVIEW B				85	15					155301	10.1103/PhysRevB.85.155301			APR 3 2012	2012										85							WOS:000302290900001		
J	Wen, Jinsheng; Xu, Guangyong; Gu, Genda; Tranquada, J. M.; Birgeneau, R. J.								Interplay between magnetism and superconductivity in iron-chalcogenide superconductors: crystal growth and characterizations								REPORTS ON PROGRESS IN PHYSICS				74	12					124503	10.1088/0034-4885/74/12/124503			DEC 2011	2011										85							WOS:000298079500004		
J	Nakayama, K.; Sato, T.; Richard, P.; Xu, Y. -M.; Kawahara, T.; Umezawa, K.; Qian, T.; Neupane, M.; Chen, G. F.; Ding, H.; Takahashi, T.								Universality of superconducting gaps in overdoped Ba0.3K0.7Fe2As2 observed by angle-resolved photoemission spectroscopy								PHYSICAL REVIEW B				83	2					020501	10.1103/PhysRevB.83.020501			JAN 10 2011	2011										85							WOS:000286746100005		
J	Sato, Masatoshi; Fujimoto, Satoshi								Majorana Fermions and Topology in Superconductors								JOURNAL OF THE PHYSICAL SOCIETY OF JAPAN				85	7					072001	10.7566/JPSJ.85.072001			JUL 15 2016	2016										84							WOS:000378729500001		
J	Yu, Rong; Si, Qimiao								Antiferroquadrupolar and Ising-Nematic Orders of a Frustrated Bilinear-Biquadratic Heisenberg Model and Implications for the Magnetism of FeSe								PHYSICAL REVIEW LETTERS				115	11					116401	10.1103/PhysRevLett.115.116401			SEP 8 2015	2015										84							WOS:000360893600011		
J	Liu, Zhongheng; Yao, Xiong; Shao, Jifeng; Zuo, Ming; Po, Li; Tan, Shun; Zhang, Changjin; Zhang, Yuheng								Superconductivity with Topological Surface State in SrxBi2Se3								JOURNAL OF THE AMERICAN CHEMICAL SOCIETY				137	33			10512	10515		10.1021/jacs.5b06815			AUG 26 2015	2015										84							WOS:000360321100018		
J	Zhang, Dong; Lou, Wenkai; Miao, Maosheng; Zhang, Shou-cheng; Chang, Kai								Interface-Induced Topological Insulator Transition in GaAs/Ge/GaAs Quantum Wells								PHYSICAL REVIEW LETTERS				111	15					156402	10.1103/PhysRevLett.111.156402			OCT 11 2013	2013										84							WOS:000326051600006		
J	Luo, Xin; Sullivan, Michael B.; Quek, Su Ying								First-principles investigations of the atomic, electronic, and thermoelectric properties of equilibrium and strained Bi2Se3 and Bi2Te3 including van der Waals interactions								PHYSICAL REVIEW B				86	18					184111	10.1103/PhysRevB.86.184111			NOV 27 2012	2012										84							WOS:000311536700003		
J	Guo, H. -M.; Rosenberg, G.; Refael, G.; Franz, M.								Topological Anderson Insulator in Three Dimensions								PHYSICAL REVIEW LETTERS				105	21					216601	10.1103/PhysRevLett.105.216601			NOV 19 2010	2010										84							WOS:000284407400023		
J	Sakamoto, Yusuke; Hirahara, Toru; Miyazaki, Hidetoshi; Kimura, Shin-ichi; Hasegawa, Shuji								Spectroscopic evidence of a topological quantum phase transition in ultrathin Bi2Se3 films								PHYSICAL REVIEW B				81	16					165432	10.1103/PhysRevB.81.165432			APR 15 2010	2010										84							WOS:000277217200109		
J	Kong, Xiangkai; Liu, Qiangchun; Zhang, Changlin; Peng, Zhenmeng; Chen, Qianwang								Elemental two-dimensional nanosheets beyond graphene								CHEMICAL SOCIETY REVIEWS				46	8			2127	2157		10.1039/c6cs00937a			APR 21 2017	2017										83							WOS:000399389600005		
J	Dzero, Maxim; Xia, Jing; Galitski, Victor; Coleman, Piers								Topological Kondo Insulators								Annual Review of Condensed Matter Physics				7				249	280		10.1146/annurev-conmatphys-031214-014749			2016	2016										83							WOS:000372188500011		
J	Fan, Q.; Zhang, W. H.; Liu, X.; Fan, Y. J.; Ren, M. Q.; Peng, R.; Xu, H. C.; Xie, B. P.; Hu, J. P.; Zhang, T.; Feng, D. L.								Plain s-wave superconductivity in single-layer Fe Se on SrTiO3 probed by scanning tunnelling microscopy								NATURE PHYSICS				11	11			946	952		10.1038/NPHYS3450			NOV 2015	2015										83							WOS:000364800600020		
J	Liu, Cheng-Cheng; Guan, Shan; Song, Zhigang; Yang, Shengyuan A.; Yang, Jinbo; Yao, Yugui								Low-energy effective Hamiltonian for giant-gap quantum spin Hall insulators in honeycomb X-hydride/halide (X=N-Bi) monolayers								PHYSICAL REVIEW B				90	8					085431	10.1103/PhysRevB.90.085431			AUG 25 2014	2014										83							WOS:000341263900011		
J	Zhou, Jin-Jian; Feng, Wanxiang; Liu, Cheng-Cheng; Guan, Shan; Yao, Yugui								Large-Gap Quantum Spin Hall Insulator in Single Layer Bismuth Monobromide Bi4Br4								NANO LETTERS				14	8			4767	4771		10.1021/nl501907g			AUG 2014	2014										83							WOS:000340446200088		
J	Tominaga, J.; Kolobov, A. V.; Fons, P.; Nakano, T.; Murakami, S.								Ferroelectric Order Control of the Dirac-Semimetal Phase in GeTe-Sb2Te3 Superlattices								ADVANCED MATERIALS INTERFACES				1	1					1300027	10.1002/admi.201300027			FEB 13 2014	2014										83							WOS:000348281700010		
J	Steele, G. A.; Pei, F.; Laird, E. A.; Jol, J. M.; Meerwaldt, H. B.; Kouwenhoven, L. P.								Large spin-orbit coupling in carbon nanotubes								NATURE COMMUNICATIONS				4						1573	10.1038/ncomms2584			MAR 2013	2013										83							WOS:000318873900027		
J	Luo, Weidong; Qi, Xiao-Liang								Massive Dirac surface states in topological insulator/magnetic insulator heterostructures								PHYSICAL REVIEW B				87	8					085431	10.1103/PhysRevB.87.085431			FEB 19 2013	2013										83							WOS:000315146500016		
J	Zhang, Guanhua; Qin, Huajun; Chen, Jun; He, Xiaoyue; Lu, Li; Li, Yongqing; Wu, Kehui								Growth of Topological Insulator Bi2Se3 Thin Films on SrTiO3 with Large Tunability in Chemical Potential								ADVANCED FUNCTIONAL MATERIALS				21	12			2351	2355		10.1002/adfm.201002667			JUN 21 2011	2011										83							WOS:000291723300021		
J	He, Liang; Xiu, Faxian; Wang, Yong; Fedorov, Alexei V.; Huang, Guan; Kou, Xufeng; Lang, Murong; Beyermann, Ward P.; Zou, Jin; Wang, Kang L.								Epitaxial growth of Bi2Se3 topological insulator thin films on Si (111)								JOURNAL OF APPLIED PHYSICS				109	10					103702	10.1063/1.3585673			MAY 15 2011	2011										83							WOS:000292115900078		
J	Fujita, Mitsutoshi; Li, Wei; Ryu, Shinsei; Takayanagi, Tadashi								Fractional quantum Hall effect via holography: Chern-Simons, edge states and hierarchy								JOURNAL OF HIGH ENERGY PHYSICS					6					066	10.1088/1126-6708/2009/06/066			JUN 2009	2009										83							WOS:000267789300066		
J	Vorontsov, A. B.; Vavilov, M. G.; Chubukov, A. V.								Superfluid density and penetration depth in the iron pnictides								PHYSICAL REVIEW B				79	14					140507	10.1103/PhysRevB.79.140507			APR 2009	2009										83							WOS:000265943200021		
J	Zhang, Haijun; Ma, Yandong; Chen, Zhongfang								Quantum spin hall insulators in strain-modified arsenene								NANOSCALE				7	45			19152	19159		10.1039/c5nr05006e			2015	2015										82							WOS:000364852500041		
J	Sobota, J. A.; Yang, S. -L.; Kemper, A. F.; Lee, J. J.; Schmitt, F. T.; Li, W.; Moore, R. G.; Analytis, J. G.; Fisher, I. R.; Kirchmann, P. S.; Devereaux, T. P.; Shen, Z. -X.								Direct Optical Coupling to an Unoccupied Dirac Surface State in the Topological Insulator Bi2Se3								PHYSICAL REVIEW LETTERS				111	13					136802	10.1103/PhysRevLett.111.136802			SEP 24 2013	2013										82							WOS:000324762300016		
J	Nam, Hongsuk; Wi, Sungjin; Rokni, Hossein; Chen, Mikai; Priessnitz, Greg; Lu, Wei; Liang, Xiaogan								MoS2 Transistors Fabricated via Plasma-Assisted Nanoprinting of Few-Layer MoS2 Flakes into Large-Area Arrays								ACS NANO				7	7			5870	5881		10.1021/nn401093u			JUL 2013	2013										82							WOS:000322417400027		
J	Lang, Murong; He, Liang; Kou, Xufeng; Upadhyaya, Pramey; Fan, Yabin; Chu, Hao; Jiang, Ying; Bardarson, Jens H.; Jiang, Wanjun; Choi, Eun Sang; Wang, Yong; Yeh, Nai-Chang; Moore, Joel; Wang, Kang L.								Competing Weak Localization and Weak Antilocalization in Ultrathin Topological Insulators								NANO LETTERS				13	1			48	53		10.1021/nl303424n			JAN 2013	2013										82							WOS:000313142300009		
J	Jiang, Hua; Qiao, Zhenhua; Liu, Haiwen; Niu, Qian								Quantum anomalous Hall effect with tunable Chern number in magnetic topological insulator film								PHYSICAL REVIEW B				85	4					045445	10.1103/PhysRevB.85.045445			JAN 30 2012	2012										82							WOS:000299890500010		
J	Hsieh, D.; Mahmood, F.; McIver, J. W.; Gardner, D. R.; Lee, Y. S.; Gedik, N.								Selective Probing of Photoinduced Charge and Spin Dynamics in the Bulk and Surface of a Topological Insulator								PHYSICAL REVIEW LETTERS				107	7					077401	10.1103/PhysRevLett.107.077401			AUG 10 2011	2011										82							WOS:000293730600011		
J	Zuev, Yuri M.; Lee, Jin Seok; Galloy, Clement; Park, Hongkun; Kim, Philip								Diameter Dependence of the Transport Properties of Antimony Telluride Nanowires								NANO LETTERS				10	8			3037	3040		10.1021/nl101505q			AUG 2010	2010										82							WOS:000280728900050		
J	Linder, Jacob; Tanaka, Yukio; Yokoyama, Takehito; Sudbo, Asle; Nagaosa, Naoto								Interplay between superconductivity and ferromagnetism on a topological insulator								PHYSICAL REVIEW B				81	18					184525	10.1103/PhysRevB.81.184525			MAY 1 2010	2010										82							WOS:000278141800104		
J	Linder, Jacob; Yokoyama, Takehito; Sudbo, Asle								Anomalous finite size effects on surface states in the topological insulator Bi2Se3								PHYSICAL REVIEW B				80	20					205401	10.1103/PhysRevB.80.205401			NOV 2009	2009										82							WOS:000272311400087		
J	Turek, I; Kudrnovsky, J; Drchal, V; Bruno, P								Exchange interactions, spin waves, and transition temperatures in itinerant magnets								PHILOSOPHICAL MAGAZINE				86	12			1713	1752		10.1080/14786430500504048			APR 21 2006	2006										82							WOS:000237083900006		
J	Chen, Chaoyu; Xie, Zhuojin; Feng, Ya; Yi, Hemian; Liang, Aiji; He, Shaolong; Mou, Daixiang; He, Junfeng; Peng, Yingying; Liu, Xu; Liu, Yan; Zhao, Lin; Liu, Guodong; Dong, Xiaoli; Zhang, Jun; Yu, Li; Wang, Xiaoyang; Peng, Qinjun; Wang, Zhimin; Zhang, Shenjin; Yang, Feng; Chen, Chuangtian; Xu, Zuyan; Zhou, X. J.								Tunable Dirac Fermion Dynamics in Topological Insulators								SCIENTIFIC REPORTS				3						2411	10.1038/srep02411			AUG 12 2013	2013										81							WOS:000322956000004		
J	He, Liang; Kou, Xufeng; Wang, Kang L.								Review of 3D topological insulator thin-film growth by molecular beam epitaxy and potential applications								PHYSICA STATUS SOLIDI-RAPID RESEARCH LETTERS				7	1-2			50	63		10.1002/pssr.201307003			FEB 2013	2013										81							WOS:000318068800006		
J	Fang, A. F.; Xu, G.; Dong, T.; Zheng, P.; Wang, N. L.								Structural phase transition in IrTe2: A combined study of optical spectroscopy and band structure calculations								SCIENTIFIC REPORTS				3						1153	10.1038/srep01153			JAN 29 2013	2013										81							WOS:000314359400001		
J	Hirahara, T.; Fukui, N.; Shirasawa, T.; Yamada, M.; Aitani, M.; Miyazaki, H.; Matsunami, M.; Kimura, S.; Takahashi, T.; Hasegawa, S.; Kobayashi, K.								Atomic and Electronic Structure of Ultrathin Bi(111) Films Grown on Bi2Te3(111) Substrates: Evidence for a Strain-Induced Topological Phase Transition								PHYSICAL REVIEW LETTERS				109	22					227401	10.1103/PhysRevLett.109.227401			NOV 30 2012	2012										81							WOS:000311714000010		
J	Chen, Xi; Ma, Xu-Cun; He, Ke; Jia, Jin-Feng; Xue, Qi-Kun								Molecular Beam Epitaxial Growth of Topological Insulators								ADVANCED MATERIALS				23	9			1162	1165		10.1002/adma.201003855			MAR 4 2011	2011										81							WOS:000288031300012		
J	Stanescu, Tudor D.; Galitski, Victor; Vaishnav, J. Y.; Clark, Charles W.; Das Sarma, S.								Topological insulators and metals in atomic optical lattices								PHYSICAL REVIEW A				79	5					053639	10.1103/PhysRevA.79.053639			MAY 2009	2009										81							WOS:000266500900168		
J	Zhou, S; Gao, M; Ding, H; Lee, PA; Wang, ZQ								Electron correlation and fermi surface topology of NaxCoO2								PHYSICAL REVIEW LETTERS				94	20					206401	10.1103/PhysRevLett.94.206401			MAY 27 2005	2005										81							WOS:000229398100038		
J	Wan, Jiayu; Lacey, Steven D.; Dai, Jiaqi; Bao, Wenzhong; Fuhrer, Michael S.; Hu, Liangbing								Tuning two-dimensional nanomaterials by intercalation: materials, properties and applications								CHEMICAL SOCIETY REVIEWS				45	24			6742	6765		10.1039/c5cs00758e			DEC 21 2016	2016										80							WOS:000391778100005		
J	Nathan, Frederik; Rudner, Mark S.								Topological singularities and the general classification of Floquet-Bloch systems								NEW JOURNAL OF PHYSICS				17						125014	10.1088/1367-2630/17/12/125014			DEC 21 2015	2015										80							WOS:000367018500001		
J	Fitzner, Martin; Sosso, Gabriele C.; Cox, Stephen J.; Michaelides, Angelos								The Many Faces of Heterogeneous Ice Nucleation: Interplay Between Surface Morphology and Hydrophobicity								JOURNAL OF THE AMERICAN CHEMICAL SOCIETY				137	42			13658	13669		10.1021/jacs.5b08748			OCT 28 2015	2015										80							WOS:000363916600033		
J	Hirayama, Motoaki; Okugawa, Ryo; Ishibashi, Shoji; Murakami, Shuichi; Miyake, Takashi								Weyl Node and Spin Texture in Trigonal Tellurium and Selenium								PHYSICAL REVIEW LETTERS				114	20					206401	10.1103/PhysRevLett.114.206401			MAY 22 2015	2015										80							WOS:000354928700006		
J	Shi, Hongliang; Parker, David; Du, Mao-Hua; Singh, David J.								Connecting Thermoelectric Performance and Topological-Insulator Behavior: Bi2Te3 and Bi2Te2Se from First Principles								PHYSICAL REVIEW APPLIED				3	1					014004	10.1103/PhysRevApplied.3.014004			JAN 20 2015	2015										80							WOS:000348331300002		
J	Yan, Binghai; Jansen, Martin; Felser, Claudia								A large-energy-gap oxide topological insulator based on the superconductor BaBiO3								NATURE PHYSICS				9	11			709	711		10.1038/NPHYS2762			NOV 2013	2013										80							WOS:000326685000011		
J	Zhang, Haijun; Liu, Chao-Xing; Zhang, Shou-Cheng								Spin-Orbital Texture in Topological Insulators								PHYSICAL REVIEW LETTERS				111	6					066801	10.1103/PhysRevLett.111.066801			AUG 5 2013	2013										80							WOS:000322799200012		
