PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZB	ZS	Z9	SN	BN	UT	PM
J	Qi, Xiao-Liang; Zhang, Shou-Cheng								Topological insulators and superconductors								REVIEWS OF MODERN PHYSICS				83	4						10.1103/RevModPhys.83.1057			OCT 14 2011	2011										5918							WOS:000308825700001		
J	Butler, Sheneve Z.; Hollen, Shawna M.; Cao, Linyou; Cui, Yi; Gupta, Jay A.; Gutierrez, Humberto R.; Heinz, Tony F.; Hong, Seung Sae; Huang, Jiaxing; Ismach, Ariel F.; Johnston-Halperin, Ezekiel; Kuno, Masaru; Plashnitsa, Vladimir V.; Robinson, Richard D.; Ruoff, Rodney S.; Salahuddin, Sayeef; Shan, Jie; Shi, Li; Spencer, Michael G.; Terrones, Mauricio; Windl, Wolfgang; Goldberger, Joshua E.								Progress, Challenges, and Opportunities in Two-Dimensional Materials Beyond Graphene								ACS NANO				7	4			2898	2926		10.1021/nn400280c			APR 2013	2013										2237							WOS:000318143300005		
J	Johnston, David C.								The puzzle of high temperature superconductivity in layered iron pnictides and chalcogenides								ADVANCES IN PHYSICS				59	6			803	1061	PII 927730316	10.1080/00018732.2010.513480			2010	2010										1225							WOS:000282683200001		
J	Ning, F. L.; Ahilan, K.; Imai, T.; Sefat, A. S.; Jin, R.; McGuire, M. A.; Sales, B. C.; Mandrus, D.								Co-59 and As-75 NMR investigation of lightly doped Ba(Fe1-xCox)(2)As-2 (x=0.02,0.04)								PHYSICAL REVIEW B				79	14					140506	10.1103/PhysRevB.79.140506			APR 2009	2009										32							WOS:000265943200020		
J	Burkov, A. A.								Weyl Metals								Annual Review of Condensed Matter Physics				9				359	378		10.1146/annurev-conmatphys-033117-054129			2018	2018										31							WOS:000429191300019		
J	Dong, Xiao-Yu; Liu, Chao-Xing								Classification of topological crystalline insulators based on representation theory								PHYSICAL REVIEW B				93	4					045429	10.1103/PhysRevB.93.045429			JAN 27 2016	2016										31							WOS:000369224100006		
J	Fernandes, R. M.; Kivelson, S. A.; Berg, E.								Vestigial chiral and charge orders from bidirectional spin-density waves: Application to the iron-based superconductors								PHYSICAL REVIEW B				93	1					014511	10.1103/PhysRevB.93.014511			JAN 19 2016	2016										31							WOS:000368481300011		
J	Maurya, Shruti V. K.; Neha, P.; Srivastava, P.; Patnaik, S.								Superconductivity by Sr intercalation in the layered topological insulator Bi2Se3								PHYSICAL REVIEW B				92	2					020506	10.1103/PhysRevB.92.020506			JUL 15 2015	2015										31							WOS:000358019900001		
J	Jin, K.; He, G.; Zhang, X.; Maruyama, S.; Yasui, S.; Suchoski, R.; Shin, J.; Jiang, Y.; Yu, H. S.; Yuan, J.; Shan, L.; Kusmartsev, F. V.; Greene, R. L.; Takeuchi, I.								Anomalous magnetoresistance in the spinel superconductor LiTi2O4								NATURE COMMUNICATIONS				6						7183	10.1038/ncomms8183			MAY 2015	2015										31							WOS:000355536900002		
J	Park, Byung Cheol; Kim, Tae-Hyeon; Sim, Kyung Ik; Kang, Boyoun; Kim, Jeong Won; Cho, Beongki; Jeong, Kwang-Ho; Cho, Mann-Ho; Kim, Jae Hoon								Terahertz single conductance quantum and topological phase transitions in topological insulator Bi2Se3 ultrathin films								NATURE COMMUNICATIONS				6						6552	10.1038/ncomms7552			MAR 2015	2015										31							WOS:000352720200008		
J	Pan, Y.; Wu, D.; Angevaare, J. R.; Luigjes, H.; Frantzeskakis, E.; de Jong, N.; van Heumen, E.; Bay, T. V.; Zwartsenberg, B.; Huang, Y. K.; Snelder, M.; Brinkman, A.; Golden, M. S.; de Visser, A.								Low carrier concentration crystals of the topological insulator Bi2-xSbxTe3-ySey: a magnetotransport study								NEW JOURNAL OF PHYSICS				16						123035	10.1088/1367-2630/16/12/123035			DEC 15 2014	2014										31							WOS:000346822100005		
J	Yong, Jie; Jiang, Yeping; Usanmaz, Demet; Curtarolo, Stefano; Zhang, Xiaohang; Li, Linze; Pan, Xiaoqing; Shin, Jongmoon; Takeuchi, Ichiro; Greene, Richard L.								Robust topological surface state in Kondo insulator SmB6 thin films								APPLIED PHYSICS LETTERS				105	22					222403	10.1063/1.4902865			DEC 1 2014	2014										31							WOS:000346265200049		
J	Lu, Xingye; Tam, David W.; Zhang, Chenglin; Luo, Huiqian; Wang, Meng; Zhang, Rui; Harriger, Leland W.; Keller, T.; Keimer, B.; Regnault, L. -P.; Maier, Thomas A.; Dai, Pengcheng								Short-range cluster spin glass near optimal superconductivity in BaFe2-xNixAs2								PHYSICAL REVIEW B				90	2					024509	10.1103/PhysRevB.90.024509			JUL 11 2014	2014										31							WOS:000341660100003		
J	Yan, Yuan; Wang, Li-Xian; Ke, Xiaoxing; Van Tendeloo, Gustaaf; Wu, Xiao-Song; Yu, Da-Peng; Liao, Zhi-Min								High-Mobility Bi2Se3 Nanoplates Manifesting Quantum Oscillations of Surface States in the Sidewalls								SCIENTIFIC REPORTS				4						3817	10.1038/srep03817			JAN 22 2014	2014										31							WOS:000330044700008		
J	Zhang, Li; Dolev, Merav; Yang, Qi I.; Hammond, Robert H.; Zhou, Bo; Palevski, Alexander; Chen, Yulin; Kapitulnik, Aharon								Weak localization effects as evidence for bulk quantization in Bi2Se3 thin films								PHYSICAL REVIEW B				88	12					121103	10.1103/PhysRevB.88.121103			SEP 16 2013	2013										31							WOS:000324397600001		
J	Ishida, Shigeyuki; Nakajima, Masamichi; Liang, Tian; Kihou, Kunihiro; Lee, Chul-Ho; Iyo, Akira; Eisaki, Hiroshi; Kakeshita, Teruhisa; Tomioka, Yasuhide; Ito, Toshimitsu; Uchida, Shin-ichi								Effect of Doping on the Magnetostructural Ordered Phase of Iron Arsenides: A Comparative Study of the Resistivity Anisotropy in Doped BaFe2As2 with Doping into Three Different Sites								JOURNAL OF THE AMERICAN CHEMICAL SOCIETY				135	8			3158	3163		10.1021/ja311174e			FEB 27 2013	2013										31							WOS:000315618900049		
J	Wen, Y. -C.; Wang, K. -J.; Chang, H. -H.; Luo, J. -Y.; Shen, C. -C.; Liu, H. -L.; Sun, C. -K.; Wang, M. -J.; Wu, M. -K.								Gap Opening and Orbital Modification of Superconducting FeSe above the Structural Distortion								PHYSICAL REVIEW LETTERS				108	26					267002	10.1103/PhysRevLett.108.267002			JUN 26 2012	2012										31							WOS:000305689400034		
J	Chaparro, C.; Fang, L.; Claus, H.; Rydh, A.; Crabtree, G. W.; Stanev, V.; Kwok, W. K.; Welp, U.								Doping dependence of the specific heat of single-crystal BaFe2(As1-xPx)(2)								PHYSICAL REVIEW B				85	18					184525	10.1103/PhysRevB.85.184525			MAY 22 2012	2012										31							WOS:000304393200006		
J	Sugimoto, Koudai; Kaneshita, Eiji; Tohyama, Takami								Origin of In-Plane Anisotropy in Optical Conductivity for Antiferromagnetic Metallic Phase of Iron Pnictides								JOURNAL OF THE PHYSICAL SOCIETY OF JAPAN				80	3					033706	10.1143/JPSJ.80.033706			MAR 2011	2011										31							WOS:000288160900008		
J	Dai, Y. M.; Miao, H.; Xing, L. Y.; Wang, X. C.; Wang, P. S.; Xiao, H.; Qian, T.; Richard, P.; Qiu, X. G.; Yu, W.; Jin, C. Q.; Wang, Z.; Johnson, P. D.; Homes, C. C.; Ding, H.								Spin-Fluctuation-Induced Non-Fermi-Liquid Behavior with Suppressed Superconductivity in LiFe1-xCoxAs								PHYSICAL REVIEW X				5	3					031035	10.1103/PhysRevX.5.031035			SEP 15 2015	2015										30							WOS:000361311600002		
J	Shen, Jie; Xie, Yujun; Cha, Judy J.								Revealing Surface States in In-Doped SnTe Nanoplates with Low Bulk Mobility								NANO LETTERS				15	6			3827	3832		10.1021/acs.nanolett.5b00576			JUN 2015	2015										30							WOS:000356316900026		
J	Safdar, Muhammad; Wang, Qisheng; Mirza, Misbah; Wang, Zhenxing; He, Jun								Crystal Shape Engineering of Topological Crystalline Insulator SnTe Microcrystals and Nanowires with Huge Thermal Activation Energy Gap								CRYSTAL GROWTH & DESIGN				14	5			2502	2509		10.1021/cg5002122			MAY 2014	2014										30							WOS:000335879500053		
J	Evtushinsky, D. V.; Zabolotnyy, V. B.; Kim, T. K.; Kordyuk, A. A.; Yaresko, A. N.; Maletz, J.; Aswartham, S.; Wurmehl, S.; Boris, A. V.; Sun, D. L.; Lin, C. T.; Shen, B.; Wen, H. H.; Varykhalov, A.; Follath, R.; Buechner, B.; Borisenko, S. V.								Strong electron pairing at the iron 3d(xz) (yz) orbitals in hole-doped BaFe2As2 superconductors revealed by angle-resolved photoemission spectroscopy								PHYSICAL REVIEW B				89	6					064514	10.1103/PhysRevB.89.064514			FEB 27 2014	2014										30							WOS:000332419200007		
J	Quirinale, D. G.; Anand, V. K.; Kim, M. G.; Pandey, Abhishek; Huq, A.; Stephens, P. W.; Heitmann, T. W.; Kreyssig, A.; McQueeney, R. J.; Johnston, D. C.; Goldman, A. I.								Crystal and magnetic structure of CaCo1.86As2 studied by x-ray and neutron diffraction								PHYSICAL REVIEW B				88	17					174420	10.1103/PhysRevB.88.174420			NOV 25 2013	2013										30							WOS:000327314700005		
J	Wu, J. J.; Lin, Jung-Fu; Wang, X. C.; Liu, Q. Q.; Zhu, J. L.; Xiao, Y. M.; Chow, P.; Jin, Changqing								Pressure-decoupled magnetic and structural transitions of the parent compound of iron-based 122 superconductors BaFe2As2								PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA				110	43			17263	17266		10.1073/pnas.1310286110			OCT 22 2013	2013										30							WOS:000325943300032		
J	Jiang, Ying; Wang, Yong; Sagendorf, Jared; West, Damien; Kou, Xufeng; Wei, Xiao; He, Liang; Wang, Kang L.; Zhang, Shengbai; Zhang, Ze								Direct Atom-by-Atom Chemical Identification of Nanostructures and Defects of Topological Insulators								NANO LETTERS				13	6			2851	2856		10.1021/nl401186d			JUN 2013	2013										30							WOS:000320485100088		
J	Levchenko, A.; Vavilov, M. G.; Khodas, M.; Chubukov, A. V.								Enhancement of the London Penetration Depth in Pnictides at the Onset of Spin-Density-Wave Order under Superconducting Dome								PHYSICAL REVIEW LETTERS				110	17					177003	10.1103/PhysRevLett.110.177003			APR 25 2013	2013										30							WOS:000318188100013		
J	Wu, Guangfen; Chen, Hua; Sun, Yan; Li, Xiaoguang; Cui, Ping; Franchini, Cesare; Wang, Jinlan; Chen, Xing-Qiu; Zhang, Zhenyu								Tuning the vertical location of helical surface states in topological insulator heterostructures via dual-proximity effects								SCIENTIFIC REPORTS				3						1233	10.1038/srep01233			FEB 6 2013	2013										30							WOS:000314706300008		
J	Fauque, Benoit; Butch, Nicholas P.; Syers, Paul; Paglione, Johnpierre; Wiedmann, Steffen; Collaudin, Aurelie; Grena, Benjamin; Zeitler, Uli; Behnia, Kamran								Magnetothermoelectric properties of Bi2Se3								PHYSICAL REVIEW B				87	3					035133	10.1103/PhysRevB.87.035133			JAN 25 2013	2013										30							WOS:000314019400002		
J	Zhou, Bo; Zhang, Yan; Yang, Le-Xian; Xu, Min; He, Cheng; Chen, Fei; Zhao, Jia-Feng; Ou, Hong-Wei; Wei, Jia; Xie, Bin-Ping; Wu, Tao; Wu, Gang; Arita, Masashi; Shimada, Kenya; Namatame, Hirofumi; Taniguchi, Masaki; Chen, X. H.; Feng, D. L.								High-resolution angle-resolved photoemission spectroscopy study of the electronic structure of EuFe2As2								PHYSICAL REVIEW B				81	15					155124	10.1103/PhysRevB.81.155124			APR 15 2010	2010										30							WOS:000277210500054		
J	Mu Gang; Zeng Bin; Cheng Peng; Wang Zhao-Sheng; Fang Lei; Shen Bing; Shan Lei; Ren Cong; Wen Hai-Hu								Sizable Residual Quasiparticle Density of States Induced by Impurity Scattering Effect in Ba(Fe1-xCox)(2)As-2 Single Crystals								CHINESE PHYSICS LETTERS				27	3					037402	10.1088/0256-307X/27/3/037402			MAR 2010	2010										30							WOS:000275376200072		
J	Winter, Stephen M.; Riedl, Kira; Kaib, David; Coldea, Radu; Valenti, Roser								Probing alpha - RuCl3 Beyond Magnetic Order: Effects of Temperature and Magnetic Field								PHYSICAL REVIEW LETTERS				120	7					077203	10.1103/PhysRevLett.120.077203			FEB 15 2018	2018										29							WOS:000425094600008		
J	Meier, William R.; Ding, Qing-Ping; Kreyssig, Andreas; Bud'ko, Sergey L.; Sapkota, Aashish; Kothapalli, Karunakar; Borisov, Vladislav; Valenti, Roser; Batista, Cristian D.; Orth, Peter P.; Fernandes, Rafael M.; Goldman, Alan I.; Furukawa, Yuji; Bohmer, Anna E.; Canfield, Paul C.								Hedgehog spin-vortex crystal stabilized in a hole-doped iron-based superconductor								NPJ QUANTUM MATERIALS				3						5	10.1038/s41535-017-0076-x			FEB 9 2018	2018										29							WOS:000425010600001		
J	Yang, Shuo-Ying; Yang, Hao; Derunova, Elena; Parkin, Stuart S. P.; Yan, Binghai; Ali, Mazhar N.								Symmetry demanded topological nodal-line materials								ADVANCES IN PHYSICS-X				3	1					UNSP 1414631	10.1080/23746149.2017.1414631			2018	2018										29							WOS:000434402100001		
J	Heremans, Joseph P.; Cava, Robert J.; Samarth, Nitin								Tetradymites as thermoelectrics and topological insulators								NATURE REVIEWS MATERIALS				2	10					17049	10.1038/natrevmats.2017.49			OCT 2017	2017										29							WOS:000415188900001		
J	Stewart, G. R.								Unconventional superconductivity								ADVANCES IN PHYSICS				66	2			75	196		10.1080/00018732.2017.1331615			2017	2017										29							WOS:000402853800001		
J	Kretzschmar, F.; Boehm, T.; Karahasanovic, U.; Muschler, B.; Baum, A.; Jost, D.; Schmalian, J.; Caprara, S.; Grilli, M.; Di Castro, C.; Analytis, J. G.; Chu, J. -H.; Fisher, I. R.; Hackl, R.								Critical spin fluctuations and the origin of nematic order in Ba(Fe1-xCox)(2)As-2								NATURE PHYSICS				12	6			560	+		10.1038/NPHYS3634			JUN 2016	2016										29							WOS:000377475700014		
J	Yue, Zengji; Cai, Boyuan; Wang, Lan; Wang, Xiaolin; Gu, Min								Intrinsically core-shell plasmonic dielectric nanostructures with ultrahigh refractive index								SCIENCE ADVANCES				2	3					UNSP e1501536	10.1126/sciadv.1501536			MAR 2016	2016										29							WOS:000379620200034		
J	Pavlosiuk, Orest; Kaczorowski, Dariusz; Wisniewski, Piotr								Shubnikov - de Haas oscillations, weak antilocalization effect and large linear magnetoresistance in the putative topological superconductor LuPdBi								SCIENTIFIC REPORTS				5						9158	10.1038/srep09158			MAR 17 2015	2015										29							WOS:000351228500006		
J	Riggs, Scott C.; Shapiro, M. C.; Maharaj, Akash V.; Raghu, S.; Bauer, E. D.; Baumbach, R. E.; Giraldo-Gallo, P.; Wartenbe, Mark; Fisher, I. R.								Evidence for a nematic component to the hidden-order parameter in URu2Si2 from differential elastoresistance measurements								NATURE COMMUNICATIONS				6						6425	10.1038/ncomms7425			MAR 2015	2015										29							WOS:000352633900009		
J	Das Sarma, S.; Hwang, E. H.; Min, Hongki								Carrier screening, transport, and relaxation in three-dimensional Dirac semimetals								PHYSICAL REVIEW B				91	3					035201	10.1103/PhysRevB.91.035201			JAN 15 2015	2015										29							WOS:000351766300002		
J	Song, Yu; Regnault, Louis-Pierre; Zhang, Chenglin; Tan, Guotai; Carr, Scott V.; Chi, Songxue; Christianson, A. D.; Xiang, Tao; Dai, Pengcheng								In-plane spin excitation anisotropy in the paramagnetic state of NaFeAs								PHYSICAL REVIEW B				88	13					134512	10.1103/PhysRevB.88.134512			OCT 17 2013	2013										29							WOS:000326081600004		
J	Storey, J. G.; Loram, J. W.; Cooper, J. R.; Bukowski, Z.; Karpinski, J.								Electronic specific heat of Ba1-xKxFe2As2 from 2 to 380 K								PHYSICAL REVIEW B				88	14					144502	10.1103/PhysRevB.88.144502			OCT 11 2013	2013										29							WOS:000325556100002		
J	Liu, Y.; Sun, D. L.; Park, J. T.; Lin, C. T.								Aliovalent ion-doped BaFe2As2: Single crystal growth and superconductivity								PHYSICA C-SUPERCONDUCTIVITY AND ITS APPLICATIONS				470				S513	S515		10.1016/j.physc.2009.11.024			DEC 2010	2010						9th International Conference on Materials and Mechanisms of Superconductivity	SEP 07-12, 2009		Tokyo, JAPAN	29							WOS:000286075700223		
J	Zhou, Sen; Wang, Ziqiang								Electron Correlation and Spin Density Wave Order in Iron Pnictides								PHYSICAL REVIEW LETTERS				105	9					096401	10.1103/PhysRevLett.105.096401			AUG 23 2010	2010										29							WOS:000281140500004		
J	Pratt, D. K.; Kreyssig, A.; Nandi, S.; Ni, N.; Thaler, A.; Lumsden, M. D.; Tian, W.; Zarestky, J. L.; Bud'ko, S. L.; Canfield, P. C.; Goldman, A. I.; McQueeney, R. J.								Dispersion of the superconducting spin resonance in underdoped and antiferromagnetic BaFe2As2								PHYSICAL REVIEW B				81	14					140510	10.1103/PhysRevB.81.140510			APR 1 2010	2010										29							WOS:000277210200029		
J	Utfeld, C.; Laverock, J.; Haynes, T. D.; Dugdale, S. B.; Duffy, J. A.; Butchers, M. W.; Taylor, J. W.; Giblin, S. R.; Analytis, J. G.; Chu, J. -H.; Fisher, I. R.; Itou, M.; Sakurai, Y.								Bulk electronic structure of optimally doped Ba(Fe1-xCox)(2)As-2								PHYSICAL REVIEW B				81	6					064509	10.1103/PhysRevB.81.064509			FEB 2010	2010										29							WOS:000274998100099		
J	Harter, J. W.; Zhao, Z. Y.; Yan, J. -Q.; Mandrus, D. G.; Hsieh, D.								A parity-breaking electronic nematic phase transition in the spin-orbit coupled metal Cd2Re2O7								SCIENCE				356	6335			295	297		10.1126/science.aad1188			APR 21 2017	2017										28							WOS:000399540100056		
J	Wang, Aifeng; Zaliznyak, I.; Ren, Weijun; Wu, Lijun; Graf, D.; Garlea, V. O.; Warren, J. B.; Bozin, E.; Zhu, Yimei; Petrovic, C.								Magnetotransport study of Dirac fermions in YbMnBi2 antiferromagnet								PHYSICAL REVIEW B				94	16					165161	10.1103/PhysRevB.94.165161			OCT 24 2016	2016										28							WOS:000390034000006		
J	Feldman, Benjamin E.; Randeria, Mallika T.; Gyenis, Andras; Wu, Fengcheng; Ji, Huiwen; Cava, R. J.; MacDonald, Allan H.; Yazdani, Ali								Observation of a nematic quantum Hall liquid on the surface of bismuth								SCIENCE				354	6310			316	321		10.1126/science.aag1715			OCT 21 2016	2016										28							WOS:000387777100042		
J	Zhang, Y.; Yi, M.; Liu, Z. -K.; Li, W.; Lee, J. J.; Moore, R. G.; Hashimoto, M.; Nakajima, M.; Eisaki, H.; Mo, S. -K.; Hussain, Z.; Devereaux, T. P.; Shen, Z. -X.; Lu, D. H.								Distinctive orbital anisotropy observed in the nematic state of a FeSe thin film								PHYSICAL REVIEW B				94	11					115153	10.1103/PhysRevB.94.115153			SEP 26 2016	2016										28							WOS:000384065700002		
J	Glamazda, A.; Lemmens, P.; Do, S. -H.; Choi, Y. S.; Choi, K-Y.								Raman spectroscopic signature of fractionalized excitations in the harmonic-honeycomb iridates beta- and gamma-Li2IrO3								NATURE COMMUNICATIONS				7						12286	10.1038/ncomms12286			JUL 2016	2016										28							WOS:000380200300001		
J	Li, Cai-Zhen; Li, Jin-Guang; Wang, Li-Xian; Zhang, Liang; Zhang, Jing-Min; Yu, Dapeng; Liao, Zhi-Min								Two-Carrier Transport Induced Hall Anomaly and Large Tunable Magnetoresistance in Dirac Semimetal Cd3As2 Nanoplates								ACS NANO				10	6			6020	6028		10.1021/acsnano.6b01568			JUN 2016	2016										28							WOS:000378973700046		
J	Zhang, Enze; Liu, Yanwen; Wang, Weiyi; Zhang, Cheng; Zhou, Peng; Chen, Zhi-Gang; Zou, Jin; Xiu, Faxian								Magnetotransport Properties of Cd3As2 Nanostructures								ACS NANO				9	9			8843	8850		10.1021/acsnano.5b02243			SEP 2015	2015										28							WOS:000361935800022		
J	Talantsev, E. F.; Tallon, J. L.								Universal self-field critical current for thin-film superconductors								NATURE COMMUNICATIONS				6						7820	10.1038/ncomms8820			AUG 2015	2015										28							WOS:000360342600001		
J	Sulaev, Azat; Zeng, Minggang; Shen, Shun-Qing; Cho, Soon Khuen; Zhu, Wei Guang; Feng, Yuan Ping; Eremeev, Sergey V.; Kawazoe, Yoshiyuki; Shen, Lei; Wang, Lan								Electrically Tunable In-Plane Anisotropic Magnetoresistance in Topological Insulator BiSbTeSe2 Nanodevices								NANO LETTERS				15	3			2061	2066		10.1021/nl504956s			MAR 2015	2015										28							WOS:000351188000094		
J	Li, Zhaoguo; Garate, Ion; Pan, Jian; Wan, Xiangang; Chen, Taishi; Ning, Wei; Zhang, Xiaoou; Song, Fengqi; Meng, Yuze; Hong, Xiaochen; Wang, Xuefeng; Pi, Li; Wang, Xinran; Wang, Baigeng; Li, Shiyan; Reed, Mark A.; Glazman, Leonid; Wang, Guanghou								Experimental evidence and control of the bulk-mediated intersurface coupling in topological insulator Bi2Te2Se nanoribbons								PHYSICAL REVIEW B				91	4					041401	10.1103/PhysRevB.91.041401			JAN 5 2015	2015										28							WOS:000347921700002		
J	Culcer, Dimitrie								Linear response theory of interacting topological insulators								PHYSICAL REVIEW B				84	23					235411	10.1103/PhysRevB.84.235411			DEC 1 2011	2011										28							WOS:000297551600028		
J	Zhang, Jing-lei; Jiao, Lin; Chen, Ye; Yuan, Hui-qiu								Universal behavior of the upper critical field in iron-based superconductors								FRONTIERS OF PHYSICS				6	4			463	473		10.1007/s11467-011-0235-7			DEC 2011	2011										28							WOS:000298807900013		
J	Demirdis, S.; van der Beek, C. J.; Fasano, Y.; Cejas Bolecek, N. R.; Pastoriza, H.; Colson, D.; Rullier-Albenque, F.								Strong pinning and vortex energy distributions in single-crystalline Ba(Fe1-xCox)(2)As-2								PHYSICAL REVIEW B				84	9					094517	10.1103/PhysRevB.84.094517			SEP 19 2011	2011										28							WOS:000295006300013		
J	Chauviere, L.; Gallais, Y.; Cazayous, M.; Measson, M. A.; Sacuto, A.; Colson, D.; Forget, A.								Raman scattering study of spin-density-wave order and electron-phonon coupling in Ba(Fe1-xCox)(2)As-2								PHYSICAL REVIEW B				84	10					104508	10.1103/PhysRevB.84.104508			SEP 8 2011	2011										28							WOS:000294774100013		
